MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190723,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06031,Kings County,CA,68.03,31.97,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06031,Kings County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06031,Kings County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06031,Kings County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06031,Kings County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06031,Kings County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06031,Kings County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06031,Kings County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06031,Kings County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06031,Kings County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06031,Kings County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06031,Kings County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06031,Kings County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06031,Kings County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06031,Kings County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06031,Kings County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20191105,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06033,Lake County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06033,Lake County,CA,64.01,35.99,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06033,Lake County,CA,33.62,66.38,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06033,Lake County,CA,0.19,99.81,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06033,Lake County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06033,Lake County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06033,Lake County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06033,Lake County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06033,Lake County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06033,Lake County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06033,Lake County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06033,Lake County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06033,Lake County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06033,Lake County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06033,Lake County,CA,0.00,100.00,93.53,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06033,Lake County,CA,0.00,100.00,93.53,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20191105,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06035,Lassen County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06035,Lassen County,CA,72.37,27.63,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06035,Lassen County,CA,61.24,38.76,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06035,Lassen County,CA,61.24,38.76,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06035,Lassen County,CA,28.85,71.15,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06035,Lassen County,CA,0.00,100.00,82.04,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06035,Lassen County,CA,0.00,100.00,82.04,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06035,Lassen County,CA,0.00,100.00,82.04,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06035,Lassen County,CA,0.00,100.00,82.04,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06035,Lassen County,CA,0.00,100.00,82.04,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06035,Lassen County,CA,0.00,100.00,82.04,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06035,Lassen County,CA,0.00,100.00,82.04,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06035,Lassen County,CA,0.00,100.00,82.04,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06035,Lassen County,CA,0.00,100.00,82.04,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06035,Lassen County,CA,0.00,100.00,82.04,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06035,Lassen County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06035,Lassen County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20191105,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06037,Los Angeles County,CA,98.86,1.14,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06037,Los Angeles County,CA,98.86,1.14,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06037,Los Angeles County,CA,98.86,1.14,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06037,Los Angeles County,CA,98.59,1.41,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06037,Los Angeles County,CA,98.86,1.14,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06037,Los Angeles County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06037,Los Angeles County,CA,78.84,21.16,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06037,Los Angeles County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06037,Los Angeles County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06037,Los Angeles County,CA,0.00,100.00,99.93,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06037,Los Angeles County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06037,Los Angeles County,CA,0.00,100.00,100.00,3.55,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06037,Los Angeles County,CA,0.00,100.00,100.00,72.41,3.55,0.00,2019-01-08,2019-01-14,1
20190101,06037,Los Angeles County,CA,0.00,100.00,100.00,72.41,3.55,0.00,2019-01-01,2019-01-07,1
20181225,06037,Los Angeles County,CA,0.00,100.00,100.00,72.41,3.55,0.00,2018-12-25,2018-12-31,1
20181218,06037,Los Angeles County,CA,0.00,100.00,100.00,72.41,3.55,0.00,2018-12-18,2018-12-24,1
20181211,06037,Los Angeles County,CA,0.00,100.00,100.00,72.41,3.55,0.00,2018-12-11,2018-12-17,1
20181204,06037,Los Angeles County,CA,0.00,100.00,100.00,72.41,3.55,0.00,2018-12-04,2018-12-10,1
20181127,06037,Los Angeles County,CA,0.00,100.00,100.00,72.41,3.55,0.00,2018-11-27,2018-12-03,1
20181120,06037,Los Angeles County,CA,0.00,100.00,100.00,72.41,3.55,0.00,2018-11-20,2018-11-26,1
20181113,06037,Los Angeles County,CA,0.00,100.00,100.00,72.41,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06037,Los Angeles County,CA,0.00,100.00,100.00,72.41,0.00,0.00,2018-11-06,2018-11-12,1
20191105,06039,Madera County,CA,59.99,40.01,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06039,Madera County,CA,59.99,40.01,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06039,Madera County,CA,59.99,40.01,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06039,Madera County,CA,61.68,38.32,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06039,Madera County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06039,Madera County,CA,86.54,13.46,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06039,Madera County,CA,86.54,13.46,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06039,Madera County,CA,86.54,13.46,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06039,Madera County,CA,37.29,62.71,12.37,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06039,Madera County,CA,37.29,62.71,12.37,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06039,Madera County,CA,37.29,62.71,12.37,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06039,Madera County,CA,37.29,62.71,12.37,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06039,Madera County,CA,37.29,62.71,12.37,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06039,Madera County,CA,37.29,62.71,12.37,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06039,Madera County,CA,37.29,62.71,12.37,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06039,Madera County,CA,37.29,62.71,12.37,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06039,Madera County,CA,0.00,100.00,24.12,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06039,Madera County,CA,0.00,100.00,24.12,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06039,Madera County,CA,0.00,100.00,7.48,0.00,0.00,0.00,2018-11-13,2018-11-19,1
